ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2009,40.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2010,40.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2010,56.1,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2010,38.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2010,41.1,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2010,55,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2010,38.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2010,40.7,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2010,60.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2010,39.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2011,38.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2011,61.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2011,35.8,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2011,39,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2011,60.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2011,35.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2011,37.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2011,66.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2011,36.1,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2012,36.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2012,57.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2012,34.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2012,37.1,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2012,56.1,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2012,34.4,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2012,35.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2012,64.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2012,33.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2013,35.4,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2013,56.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2013,33.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2013,36.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2013,55,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2013,33.8,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2013,33.8,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2013,61.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2013,32.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2014,23.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2014,30.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2014,22.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2014,23.8,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2014,30.7,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2014,22.7,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2014,23.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2014,29.8,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2014,23.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2015,23.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2015,28,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2015,23.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2015,24.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2015,28.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2015,23.7,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2015,23.4,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2015,26,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2015,23.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2016,24.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,29.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,24.1,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2016,25.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,29.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,24.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2016,23.8,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,28.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,23.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2017,24.1,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,29,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,23.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2017,25.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,29.4,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,24.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2017,22.8,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,27.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,22.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2018,24,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2018,29.2,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2018,23.5,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2018,25.1,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2018,29.9,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2018,24.4,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2018,22.6,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2018,26.3,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2018,22.4,,,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2019,23.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,28.3,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,23.6,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2019,24.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,28.6,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,24.2,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2019,23,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,27.2,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Uruguay,Informal employment rate by sex and economic activity (%),URY - LFS - Encuesta Continua de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,22.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2007,81.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2007,98.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2007,65.6,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2007,81.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2007,98.4,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2007,66.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2007,82.4,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2007,99.1,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2007,64.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2009,81.6,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2009,98.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2009,65.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2009,81.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2009,98.3,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2009,67.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2009,81.7,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2009,99.4,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2009,63.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2013,79.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2013,99.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2013,62.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2013,79.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2013,98.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2013,64.4,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2013,79.1,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2013,99.5,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2013,59.7,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2014,76.9,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2014,99.2,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2014,57.6,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2014,77.4,,,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Informal employment rate by sex and economic activity (%),VNM - LFS - Labour Force Survey,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2014,98.9,,,Repository: ILO-STATISTICS - Micro data processing
